IdConglomerado,Anio,Estado,Municipio,Formato,Veg_prim_levantada,Veg_sec_levanatda,Veg_prim_esperada,Veg_sec_esperada,Tipo_cgl,Monitoreo,Muestreado,Cubierta_Vegetal,Tenencia,Cuenca,Subcuenca,Sitios_x_cgl,Sitio_1,Sitio_2,Sitio_3,Sitio_4,Arboles_x_cgl,Latitud,Longitud,X,Y,Altitud,Fisiografia,Pendiente,Uso_suelo_SCV,con_Cuerpos_agua,con_Diversidad,con_epifitas,con_flora_riego,con_Impactos_amb,con_Incendios,con_Plagas,Punto_control,con_suelos,con_Sitios,Descripcion,Observaciones
56188,2013,Jalisco,Cabo Corrientes,Selva,SMS,VSna,SMS,VSna,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,28,20 12 11.1,-105 16 19,-105.2719437778,20.2030833333,406,Ladera,49,No aplica,0,1,1,1,1,1,0,1,1,1,"El PC se encuentra en un árbol mataiza, en la localidad El Acniote",En el CGL 56188 no se encontró evidencia de muestreo de la brigada anterior.    Suelo. Se observo evidencia de actividad ganadera y pastoreo.    SITIO 1. Solo se registraron a 5 individuos.  SITIO 2. Solo se registro a 11 individuos.  SITIO 3. Solo se registro a 7 individuos.  SITIO 4. Solo se registro a 5 individuos del genero Quercus.    Evidencia de Muestreo.  S1. Solo encontraron placas (un árbol).  S2. No se encontró evidencia.  S3. No se encontró evidencia.  S4. No se encontró evidencia.
56198,2013,Jalisco,Talpa de Allende,Selva,SMC,VSA,SMS,VSna,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,92,20 12 45.2,-104 47 31,-104.7919441111,20.2125555556,1105,Barranca,40,No aplica,0,1,1,0,1,0,0,1,1,1,El PC se encuentra en un arbol a la orilla de la terraceria que va de Talpa de Allende a la costa.,"En el conglomerado solo se encontró como evidencia del muestreo anterior  la varilla central en el sitio # 1 el error de precisión en los sitio 2,3 y 4 fue superior a 5 debido a la cobertura densa de dosel."
56943,2013,Jalisco,Tomatlan,Selva,SMS,VSaa,SMS,VSna,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,4,20 4 4.9,-105 13 14,-105.2205548889,20.0680271111,138,Lomerio,10,No aplica,1,1,0,0,1,1,0,1,1,1,Se coloco en un árbol de havillo en la brecha que conduce del Tule a San Rafael,"En el sitio 1 se encontraron solo 2 arboles vivos, esto se debe a que se a tumbado el arbolado con el propósito de cultivo de zacate forrajero para pastoreo de bovinos y equinos.    En el sitio 2 no se presento arbolado por la misma razón del sitio 1.    SITIO 3. Aquí se observan 2 tocones y evidencias de incendio y no presenta arbolado al igual que los anteriores.    El sitio 4 se clasifica sin cubierta vegetal ya que se ubica dentro de una parcela  con plantación de mango."
57449,2013,Jalisco,Tomatlan,Bosque,SMS,VSna,SMS,VSna,Inicial,No,Si,Si,Propiedad Federal,Costa de Jalisco,Costa de Jalisco,1,1,0,0,0,21,19 58 53,-105 1 37.3,-105.0270271111,19.9813882222,577,Valle,10,No aplica,1,1,1,0,1,0,0,1,1,1,Se marco en un encino cruzando el rio rumbo a potrero grande.,"Para realizar el cgl entramos por el lado de Macotitlan con rumbo a potrero grande y rancho el choncho, donde se ubica el punto, el PC se marcó en un encino a la orilla del rio, se camino sobre la brecha en malas condiciones debido a las lluvias con una distancia de 5300 km, el cgl. Se encuentra en un área protegida, el responsable de cuidar no se encontró, ya que se encuentra en Guadalajara, donde radica y no nos facilitaron números para para pedir permiso, solo el capataz nos permitió muestrear un sitio debido a que, afirma que alteramos y contaminamos la fauna silvestre, por tanto solo se levantó el S1 y se registró la información de suelos y arbolado en el mismo sitio, dentro del cgl. Se encuentra Quercus resinosa y todo su alrededor, pero dentro del sitio 1, no se registraron."
57697,2013,Jalisco,Tomatlan,Selva,SMS,VSna,SMS,VSaa,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,9,19 55 59,-105 10 10,-105.1694437778,19.9330548889,133,Lomerio,7,No aplica,0,1,1,0,1,0,0,1,1,1,"En un arbol de Habillo, a un lado de la brecha llano grande Tomatlan","Para realizar el cgl 52697 pedimos permiso al municipio e Tomatlan donde nos permitieron realizar nuestro trabajo, el PC se marcó en un habillo a un lado de la brecha llano Grande Tomatlan  S1. No se encontró evidencia del muestreo anterior, se levantó información, sin vegetación arbórea, se observa veredas por pastoreo  S2. Se encontró evidencia del muestreo anterior, se realiza información de arbolado, el árbol 1 se normalizo debido a los contrafuertes  S3. No se encontró evidencia del muestreo anterior, se levantó información de suelos sin vegetación arbórea, se observa veredas del pastoreo dentro del sitio.   S4. No se encontró evidencia del muestreo anterior, se levantó información correspondiente, se observa veredas por pastoreo dentro del sitio.   • Dentro del cgl y sus alrededores son utilizados para ganadería extensiva y fuera de el cultivos de temporal."
58708,2013,Jalisco,La Huerta,Selva,SMS,VSaa,SMS,VSna,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,NULL,19 45 17,-105 1 17.9,-105.0216382222,19.7547222222,86,Lomerio,2,No aplica,0,1,0,0,1,0,0,1,1,1,En un árbol a un lado de la brecha a los potreros de Manuel Avila Camacho," Para realizar el CGL entramos por el lado de la carretera de Tomatlan a la huerta, seguimos la brecha que va al carrizalillo nos desviamos en la brecha de Manuel Ávila Camacho, el PC se marco a la salida del rancho, seguimos la brecha con rumbo a los potreros.    S1. No se encontró evidencia del muestreo anterior, sin vegetación arbórea solo arbustiva, dentro del sitio se observa pastizal cultivado. Veredas por pastoreo.    S2. No se encontró evidencia del muestreo anterior, sin vegetación arbórea solo arbustiva como acacias fuera de los 400m2, se observa veredas por pastoreo.    S3. No se encontró evidencia muestreo anterior, sin vegetación arbórea sub arbustiva veredas por pastoreo, se levanto información de suelos.    S4. No se encontró evidencia del muestreo anterior, sin vegetación arbórea, solo arbustiva fuera del sitio.    La especie arbórea como Hura Poliyandra (Habillo) se encuentra dentro del cgl pero no dentro de los sitios, al igual que la acacia farnesiana (Huizache)."
58962,2013,Jalisco,Villa Purificacion,Selva,SMS,VSaa,SMS,VSaa,Inicial,No,Si,Si,Comunal,Costa de Jalisco,Costa de Jalisco,1,1,0,0,0,28,19 42 40.9,-104 55 30,-104.9249993333,19.7113611111,658,Ladera,100,No aplica,0,1,1,0,1,0,0,1,1,1,El PC se ubico en un árbol a la entrada de un rancho ganadero,"Para realizar este conglomerado hacia la comunidad del limoncito pero antes de llegar a dicha comunidad hay una brecha con rumbo al CGL la cual nos dejó a una distancia de 5 km., a partir de ahí se camino con rumbo hacia unos potreros donde se colocó el PC, cabe mencionar que para llegar a este conglomerado se tiene que caminar la mayor parte sobre el filo de la montaña de otra forma retrasaría mas la llegada y se complicaría mas por la pendiente muy extrema y sobre todo por las piedras sueltas que existen por todo el caminamiento.    SITIO 1. No se encontró varilla del muestreo, solo este sitio se logro trabajar ya que su trazo se ubica casi sobre la sima de la sierra, fue un poco complicado levantar información pero con precisión se logró levantar información en este sitio.    SITIO 2. Este sitio justificó debido a la pendiente mayor a 100%, se anexan fotos del GPS y video donde se explica el motivo del justificado.    SITIO 3. Para este sitio también se ubicaba sobre una pendiente mayor al 100%, se anexan fotos y video de respaldo.    SITIO 4. De igual forma este sitio fue justificado ya que después de buscar la manera de bajar para realizar los trazos se complico debido a la pendiente mayor al 100%, se anexan fotos y videos donde se explica el motivo de la justificación en ambos sitios.    Cabe mencionar que desde los 3.5 km. Se tiene que abrir brecha ya que no cuenta con alguna vereda que se dirija hacia ese punto.    Las fotos de los transectos (Sur y Norte) aparecen un poco borrosas debido a las condiciones de luz y humedad del sitio. Además, debido a la densa vegetación el señalizador no es muy visible.   Debido a la altura de 3 especies de arboles, no fue posible obtener frutos de colecta de hojas, únicamente de obtuvieron fotos de corteza y árbol completo."
59216,2013,Jalisco,Villa Purificacion,Selva,SMS,VSA,SMS,VSA,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,86,19 40 3.8,-104 49 41.9,-104.8283048889,19.6677215556,553,Ladera,11,No aplica,0,1,1,0,0,0,0,1,1,1,El PC se ubico en un árbol a la entrada del Rancho El Tejuan.,"Para realizar este conglomerado nos dirigimos hacia el rancho ganadero El Tejuan, perteneciente al Sr. Hugo Adolfo Michel, con domicilio en Villa Purificación. A partir de ahí se caminó sobre potreros con rumbo al lugar de trabajo. Este conglomerado se encuentra sobre un predio conocido como el Coyul, donde en algunos años se utilizaba para pastoreo de ganado vacuno.  Sitio 1.- En este sitio se encontró la varilla del muestreo original, lo cual se respeto para realizar los trazos delos sitios subsecuentes.  Sitio 2.- En este sitio solo se encontraron placas y clavos en la base de los arboles coincidiendo la mayoría de los arboles muestreados anteriormente.  Sitio 3.- En este sitio también se encontraron placas en la base de los árboles, después de ubicarnos con la brújula y la cuerda compensada. No se hubo problema alguno para realizar el levantamiento d la información.  Sitio 4.- Para este sitio se encontraron placas y clavos lo cual se realizó el trazo sobre la evidencia y con la brújula nos aseguramos de estar en el sitio correcto."
59470,2013,Jalisco,La Huerta,Selva,SMS,VSna,SMS,VSna,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,58,19 37 27.1,-104 43 55.1,-104.7319715556,19.6241937778,699,Ladera,44,No aplica,0,1,1,0,1,0,0,1,1,1,Se ubico en un arbol a la entrada de la mina la mesa de gallo,"Para realizar este conglomerado nos dirigimos a la comunidad de villa vieja, donde pasamos a pedir permiso con un ingeniero, el encargado de la mina ya que es el único punto de acceso al conglomerado.  Sitio 1. En este sitio no se encontró evidencia del muestreo anterior, solo se encontró placas y clavos en la base de los arboles, se ubico la varilla en el lugar correspondiente del cual se partió para los sitios subsecuentes   Sitio 2. Para este sitio no se encontró ningún tipo de evidencia pero con la brújula y la cuerda compensada nos ubicamos en el punto correcto  Sitio 3. Para este sitio, tampoco se encontraron evidencias del muestreo anterior pero con la brújula nos ubicamos en el sitio correcto. No se tuvo problema alguno para levantar la información   Sitio 4. En este sitio tampoco se encontró evidencia de la brigada anterior  Nota: la zona donde se encuentra el cgl. Se ubica en un potrero pero no se observa compactación. La brecha por donde se puede llegar es por la mina que actualmente esta en proceso"
60747,2013,Colima,Minatitlan,Selva,SMS,VSna,SMS,VSna,Inicial,No,Si,Si,Propiedad Particular,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,63,19 24 32,-104 0 40.9,-104.0113611111,19.4088888889,1078,Ladera,26,No aplica,0,1,1,0,1,0,0,1,1,1,El pc se ubico en un arbol a un costado de la carretera.,"El CGL 60747 se encuentra ubicado a 60m de la carretera con dirección (Minatitlán-Colima) en una zona minera. Para ingresar a dicho conglomerado se tiene que pedir una autorización previa con las autoridades correspondientes, esto se debe a que para ingresar a la mina se tiene que entrar con todas las precauciones o material indicado (Casco, botas, chaleco, etc.)   En este conglomerado el sitio 3 se ubico a un costado de una brecha la cual tiene salida a la mina,  por la tanto  en este sitio las fotos de estructura y composición con dirección norte, se puede apreciar la brecha ya mencionada, el sitio 4 se ubico a un lado de la carretera federal (Minatitlán-Colima).   En general el CGL 60747 se encuentra ubicado entre la carretera federal ya mencionada y una brecha con dirección a la mina. Cabe mencionar que debido a la densa vegetación del lugar la precisión del GPS no dio los rangos establecidos. Para el S1 el GPS solo nos dio 6m de error, para el sitio 2 dio 5 m de error y para el sitio 3 nos dio 4m de error; solo el S4 nos dio un rango de 2 m de error.  Nota: el lugar en el que cayo el CGL fue parte de una zona en la cual el propietario de la mina realizo una reforestación de orquídeas."
61516,2013,Jalisco,Tuxpan,Selva,SMS,VSna,SMS,VSna,Inicial,No,Si,Si,Ejidal,Armeria Caohuayana,Rio Coahuayana,1,1,0,0,0,24,19 16 44.5,-103 29 4.7,-103.4846385556,19.2790271111,772,Ladera,40,No aplica,0,1,1,1,0,0,0,1,1,1,Se marcó en un árbol que se ubica sobre la terraceria que conduce al CGL,"El conglomerado solamente se pudo llegar al S1 ubicado en las coordenadas originales en el cual no se encontraron evidencias del muestreo anterior.    Lo cual los sitos 2, 3 y 4 caen en terreno muy pedregoso que presenta sótanos de gran profundidad que hacen difícil y riesgoso el levantamiento de los datos por lo cual fueron sitios inaccesibles.    Para ubicar las coordenadas del centro de sitio fue un poco tardado, ya que la precisión de GPS SUBIA A 6 Y 7 m de precisión.    SITIO 2. Se llego a una distancia de 4 metros quedando en las coordenadas 19° 16´ 24.4” -103° 39´ 04.7”.  SITIO 3. Se llego a una distancia de 11 m quedando en las coordenadas 19° 16´44.3” -103° 29´04.6”.    SITIO 4. Se llego a una distancia de 11 m quedando en las coordenadas 19° 16´44.3” -103°29´04.9”."
62011,2013,Colima,Coquimatlan,Selva,SMS,VSA,BQP,VSna,Inicial,No,Si,Si,Ejidal,Armeria Caohuayana,Armeria Coahuayana,2,1,0,0,1,32,19 10 57,-104 0 29.1,-104.0080833333,19.1824993333,920,Ladera,15,No aplica,1,1,0,1,0,0,0,1,1,1,Se marcó en un árbol que se ubica a la orilla de la carretera que va al pueblo de Juárez,"Se llega a las coordenadas proporcionadas por la CONAFOR. No se encontró evidencia del muestreo anterior.    El sitio 1. Se levanto sin ninguna dificultad.    El sitio 2. Solo se pudo llegar a una distancia de 29 metros ya que nos encontramos con una pendiente mayor al 100% con un terreno muy accidentado y con grandes rocas sueltas, llegando a las coordenadas 19°10´57.9” W-104°00´29.0” con un rumbo de 183°    Sitio 3. Se declara inaccesible por presentar una pendiente mayor al 100% quedando a una distancia de 16 m en las coordenadas N 19°10´56.7” w-104°00´28.6” con un rumbo de 307°.    Sitio 4. Se levanto sin ninguna dificultad, levantando la información de suelos en este sitio.    El centro de este sitio cayó en una roca muy grande."
62260,2013,Colima,Manzanillo,Selva,SMS,VSA,SMS,VSA,Inicial,No,Si,Si,Ejidal,Costa de Jalisco,Costa de Jalisco,4,1,1,1,1,33,19 8 5.5,-104 9 1.6,-104.1504444444,19.1348607778,712,Ladera,98,No aplica,0,1,0,0,0,0,0,1,1,1,El PC se ubico en un arbol a un costado de la brecha.,"El cgl se encuentra ubicado en el rancho la bolsa, se tenía contemplado como dueño del rancho a Salvador González, pero en la actualidad el rancho ya pertenece a otra persona la cual desconocemos su nombre, por este mismo motivo se procedió a pedir permiso al comisariado ejidal del ejido las “Juntas de abajo”. Esto es porque el rancho tiene puerta con candado.    El camino para llegar al cgl se encuentra en pésimas condiciones por lo que se tiene que llegar a pie. El cgl se encuentra  en una ladera con una pendiente mayor de 90 % de inclinación.    El error de precisión del GPS vario mucho solo se logró para el S1 y S2 un error de 5 m, el sitio 3 con 3 metros de error y el S4 con un error de 4 metros, esto se debe a que el S2cayo en un barranco y se encontró demasiada vegetación la cual interrumpió  la estabilidad del GPS.    Por último se menciona que las fotos de estructura y composición (N y S) no se pueden apreciar bien esto es debido a la densa vegetación de la zona."
62265,2013,Colima,Coquimatlan,Selva,SMS,VSna,SMS,VSna,Inicial,No,Si,Si,Propiedad Particular,Armeria Caohuayana,Armeria Coahuayana,4,1,1,1,1,134,19 8 19.1,-103 54 42.9,-103.9119166667,19.1386385556,466,Ladera,40,No aplica,0,1,1,0,0,0,0,1,1,1,EL PC se ubico en un árbol a la orilla de la terraceria que lleva al Paraje La Parota.,"Se ubico el conglomerado 62265 en base a las coordenadas indicadas en la ficha técnica.    Se encontró evidencia de muestreo anterior como son varilla de centro de sitio, árboles marcados y placas en los árboles.    Se representaron los trazos y las coordenadas indicadas, las fotografías de transecto Norte y transecto Sur se ubicaron en dirección Noreste y Sureste respectivamente debido a la obstrucción de rocas en dirección Norte."
62762,2013,Colima,Armeria,Selva,SMS,VSA,SMS,VSA,Inicial,No,Si,Si,Ejidal,Armeria Caohuayana,Armeria Coahuayana,4,1,1,1,1,132,19 2 50,-103 57 30,-103.9583333333,19.0472218889,287,Ladera,53,No aplica,0,1,0,1,0,0,0,1,1,1,El Pc se ubico en un poste de luz de la comunidad,"Para realizar el levantamiento de la información de este conglomerado nos dirigimos a la comunidad de rincón de los López, para después tomar por la terracería rumbo a unos cultivos de limón. Cabe mencionar que es una zona un poco peligrosa porque existen muchos maleantes. Se logró llegar al punto encontrando arboles marcados.    Sitio1. No se encontró la varilla del centro, pero si arboles marcados con placas cual nos ayudó para ubicarnos en el punto correspondiente. Fue un poco difícil que el GPS nos diera la ubicación correcta debido a lo denso de la vegetación.    Sitio2. Se complicó un poco trabajar este sitio por la pendiente que existe pero se logró el objetivo.    Sitio3. No se tubo problema algún para la toma de los datos del arbolado, al igual se pudo trabajar para la toma de las fotos de suelo.    Sitio4. Este sitio fue complicado desplazarse debido a la pendiente que presenta el terreno.    El levantamiento se realizó el 4 de noviembre del presente año pero las fotos de marca y GPS del PC se tomaron 2 días después (16/11/2013)."
63014,2013,Colima,Ixtlahuacan,Selva,SMS,VSA,SMS,VSA,Inicial,No,Si,Si,Propiedad Particular,Armeria Caohuayana,Rio Coahuayana,2,1,0,1,0,32,19 0 21.6,-103 37 35,-103.6263882222,19.006,819,Meseta,16,No aplica,1,1,1,1,0,0,0,1,1,1,Se marcó en un árbol que se ubica en la entrada del rancho La Tepamera,"Se llegó a las coordenadas proporcionadas por la CONAFOR.    El trayecto al conglomerado fue muy dificultoso, ya que no se encontró vereda para llegar a este ubicándose en la cima del cerro nombrado Las Anonas.    Se encontraron arboles marcados en azul en el sitio 1 y sitio 3. El árbol 9 con número de registro 9 se normalizó al 1.20 m de altura debido a una deformación al 1.30 m.    El sitio 2 se declara inaccesible por presentar una pendiente mayor a 100% quedando a una distancia de 21 m con un rumbo de 188° en las siguientes coordenadas N 19° 00´22.4” w -103° 37´34.9”.    El sitio 4 se declara inaccesible por presentar una pendiente mayor a 100% quedando a una distancia de 25m con un rumbo de 40° en las siguientes coordenadas N 19°00´21.2” W -103° 37´35.7”.    Este conglomerado se levanto en dos días por lo que las fotos presentan dos fechas diferentes."
